KP233378.1,147207
CP007501.1,1835254
HQ853013.1,77133
JQ485968.1,77133
KX771307.1,77133
EU356033.1,77133
JN494138.1,155900
EU355985.1,77133
KF804090.1,1454065
KX483090.1,155900
KX891744.1,205596
JQ958669.1,77133
MG992485.1,2100146
AB569632.1,77133
JQ612288.1,77133
CU919218.1,77133
AB657463.1,77133
KX584656.1,77133
KM590607.1,1677826
KX826968.1,1502
EU642007.1,246143
AB486983.1,77133
KC193767.1,7950
KX565988.1,155900
KP868794.1,77133
LC372725.1,77133
HQ904160.1,77133
JX112976.1,77133
JQ307053.1,77133
KC682996.1,77133
KU683582.1,9606
AC062033.2,9606
LT606947.1,576610
HG962384.1,1473541
HM128770.1,77133
AY711839.1,1211
JN695765.1,8839
AM490824.1,303371
EF658623.1,186741
KP233447.1,74426
GQ125165.1,77133
KX477181.1,155900
FJ719034.1,77133
KU057234.1,1868292
KX269134.1,268291
KY943146.1,77133
KC496423.1,77133
KM333410.1,77133
JX673196.1,77133
KY974359.1,187118
JQ861351.1,120965
KU057213.1,1868298
KC193743.1,7950
XR_003218740.1,8128
JX222445.1,77133
JX405580.1,56765
KU192505.1,77133
KX938002.1,203449
EF446833.1,86027
HM590418.1,129358
HQ636343.1,115547
AB930589.1,77133
JF221504.1,77133
NR_148758.1,1715806
HQ598319.1,171953
NR_148856.1,1655233
MH314389.1,77133
EU703164.1,180061
HQ653650.1,77133
EU404014.1,152509
MH147607.1,77133
MH252156.1,293402
KT826434.1,1759144
KY943361.1,77133
AB990499.1,77133
KC009724.1,77133
GU911670.1,77133
HQ636337.1,115547
KX100596.1,1955561
MF090513.1,77133
EF034724.1,77133
KX152264.1,77133
KU682940.1,9606
KT438620.1,387827
KY829451.1,72004
KX898015.1,9902
FP083092.1,77133
MH252185.1,293402
KU308531.1,756884
KF630698.1,77133
FN824909.1,77133
KU149641.1,77133
KY471229.1,152509
KM345080.1,77133
HQ436572.1,77133
KY456977.1,77133
JQ357636.1,77133
KJ446682.1,9606
FJ828007.1,152509
KF183122.1,77133
HQ330541.1,77133
CP030105.1,1590
KM312309.1,77133
FQ714276.1,32644
KX977215.1,77133
JQ189460.1,77133
MG457506.1,115547
JQ502668.1,77133
KX456396.1,165435
KY943454.1,77133
MG755808.1,451788
AM909974.1,77133
KC009752.1,77133
EU580492.1,77133
HE655016.1,152507
MF667930.1,9915
KC507828.1,356254
KX567721.1,155900
KJ015665.1,77133
LN875101.1,152509
EU295937.1,303921
KU315968.1,77133
KT122132.1,156588
HM584337.1,77133
KJ424469.1,115547
HQ622800.1,61853
AF277284.1,6669
KY974351.1,187118
KY942210.1,77133
LC257582.1,77133
KU155640.1,77133
NC_037957.1,109559
MG860348.1,237
KJ568466.1,77133
GQ264619.1,56263
KU309580.1,1849488
FM956614.1,77133
HE575386.1,384764
KU243292.1,77133
KM345144.1,77133
KX479361.1,155900
KY974365.1,187118
AY702165.1,296657
KU341398.1,312277
KX563755.1,155900
KX100603.1,52556
CP025958.1,114
KX565875.1,155900
JN986003.1,77133
KX634746.1,77133
KU151509.1,77133
KU681849.1,77133
EU642009.1,152509
MF613038.1,77133
MH146914.1,77133
MF794437.1,77133
KP686836.1,77133
KC991131.1,77133
AP014569.1,1458426
KF417656.1,1519459
KJ014235.1,77133
KC358227.1,77133
FR871497.1,77133
GU568978.1,77133
JF176560.1,77133
KY942266.1,77133
HQ436839.1,77133
KJ161439.1,1472756
HQ188983.1,1211
GU925996.1,77133
GQ889470.1,886815
JQ207629.1,77133
GQ487914.1,77133
FJ672381.1,77133
MF091649.1,77133
KJ513115.1,1486457
KM163051.1,77133
KU252587.1,446483
GQ264605.1,321091
EU135014.1,77133
GQ123882.1,77133
KU155778.1,77133
FN429735.1,1819727
HQ114111.1,77133
KY974357.1,187118
HQ532740.1,152507
HQ622772.1,9580
KF791558.1,1432095
KY609399.1,77133
JN242809.1,1107859
HQ436615.1,77133
HQ622243.1,77133
HM187275.1,77133
KJ154368.1,9606
KP989607.1,77133
HQ436568.1,77133
KP686812.1,77133
KX569821.1,155900
FN429729.1,1855626
KJ616242.1,77133
KM182060.1,77133
KM171820.1,77133
KX562795.1,155900
MF492246.1,246139
EF522349.1,1211
HM640986.1,869962
KX584699.1,77133
KP686650.1,77133
KM817870.1,984088
KX419757.1,9690
LN735387.3,1606625
KY943540.1,77133
KJ154902.1,9606
MF942694.1,77133
MH091391.1,1869227
HQ821506.1,77133
MH312659.1,77133
FQ716704.1,32644
LT840812.1,77133
MH304423.1,1562974
HQ268826.1,935206
JX767030.1,77133
KX584696.1,77133
MF087873.1,77133
MG428995.1,9606
KU149164.1,77133
JQ488127.1,77133
MF088972.1,77133
HQ007260.1,77133
JX671967.1,77133
KM331807.1,77133
XR_003218675.1,8128
CP028301.1,80870
GU270759.2,77133
EU869410.1,77133
KX687435.1,115547
HM129288.1,77133
MF806570.1,77133
JX222272.1,77133
CU919367.1,77133
EU135020.1,77133
KX941394.1,115547
KX911411.1,191816
MG788893.1,239
MH315102.1,77133
KY851280.1,176307
JX307554.1,77133
GQ264617.1,115122
KX479140.1,155900
KP687135.1,77133
JQ941997.1,77133
FJ654667.1,607711
JX493620.1,171953
KY018680.1,701737
MF492771.1,194373
NC_037995.1,1003089
LC349998.1,1891238
EU034487.1,77133
KJ643962.1,77133
KM314013.1,77133
FJ828409.1,152509
MH149467.1,77133
KJ659406.1,1211
NR_043538.1,564835
KY681820.1,1411316
EF018301.1,77133
CP013101.1,1502
JF217864.1,77133
EU354032.1,77133
AJ575538.1,152507
KF851342.1,1458098
KM410860.1,198431
KC815482.1,500530
KF944970.1,500530
JN626698.1,77133
JF737968.1,1084991
KM131887.1,77133
GU385707.1,596145
HM127517.1,77133
KY018643.1,701737
HM129925.1,77133
JQ357695.1,77133
CP023994.1,1987356
JX984857.1,115547
FJ747116.1,77133
DQ148358.1,345748
KT428536.1,77133
AB570035.1,115547
NC_037414.1,1085088
KX419773.1,9690
KU683300.1,9606
GQ126223.1,77133
MH371374.1,582857
KF008927.1,499806
MH065727.1,1411316
MF177026.1,662561
AP018699.1,28038
HQ622765.1,9580
JQ942064.1,77133
GQ287452.1,351360
JQ745798.1,77133
KC137949.1,77133
JN694172.1,77133
KM344353.1,77133
KX025140.1,1960096
MH091526.1,1869227
KC499131.1,77133
JQ608227.1,1145809
KM410723.1,198431
JN869231.1,77133
KJ014168.1,77133
HM127653.1,77133
KJ015459.1,77133
LM651937.1,1295078
MH313969.1,77133
AP017395.1,36240
MG788889.1,239
FJ569079.1,77133
HM243848.1,77133
KX941408.1,115547
KM200736.1,77133
GU325606.1,52555
JQ190774.1,77133
LT223656.1,74426
KC507823.1,356254
AB510988.1,77133
JQ675439.1,77133
KM319563.1,77133
MF056191.1,9606
KP233373.1,147207
AF042496.1,716544
KP686569.1,77133
KX937811.1,203449
JF344275.1,1211
JX255214.1,77133
AJ344204.1,77133
HQ911210.1,77133
HQ532601.1,152507
HM488702.1,100371
JN632706.1,66440
JX223748.1,77133
KF083746.1,77133
JX221951.1,77133
MH154100.1,115547
GQ123845.1,77133
KX504952.1,77133
LC206933.1,77133
GU291751.1,77133
KX567440.1,155900
MG788920.1,239
KY190566.1,77133
HM186958.1,77133
KC663852.1,77133
KP233387.1,626935
HM129010.1,77133
MF088981.1,77133
KM296775.1,77133
FQ659834.1,164851
KC245308.1,77133
HQ531661.1,152507
KU353713.1,756884
KJ202611.1,36722
KM151980.1,77133
EF651196.1,152507
KC496391.1,77133
KX565487.1,155900
MF176999.1,662561
MH148882.1,77133
KC661938.1,29281
KU152665.1,77133
GQ076339.1,100272
MF152197.1,114715
KU282230.1,77133
AM991226.1,77133
MH018886.1,239
MG678802.1,226099
KX504747.1,77133
KC193764.1,7950
AB659534.1,77133
LC206923.1,77133
KY682746.1,61403
EU634748.1,100233
KT072483.1,115547
JQ278813.1,430693
KT985579.1,77133
DQ676436.1,221218
KX456295.1,114710
GQ125437.1,77133
MF090248.1,77133
MH427201.1,158751
JQ072898.1,77133
JQ999266.1,155567
CP025616.1,1270
FP077991.1,77133
JF135639.1,77133
KC507839.1,356254
MH085303.1,77133
KP895250.1,77133
KM386847.1,1572397
LN565018.1,77133
KM297129.1,77133
KU672510.1,1566023
FM200980.1,77133
MG755806.1,1003022
KU969358.1,77133
KU514498.1,77133
KM165136.1,77133
KU155510.1,77133
JQ942105.1,77133
GQ264687.1,345748
AM909997.1,77133
KJ645562.1,77133
MH145771.1,77133
CP028287.1,80870
XM_010726688.1,9103
DQ112352.1,336819
MF087971.1,77133
AB658516.1,77133
GU233537.1,77133
KY942701.1,77133
JX869287.1,167235
KU156249.1,77133
LT217806.1,77133
MH112746.1,198431
CP030150.1,492670
KX563588.1,155900
LK025546.2,77133
KU151587.1,77133
AJ550664.2,576611
FQ711526.1,32644
KJ013867.1,77133
KM162655.1,77133
JQ207587.1,77133
HQ531520.1,152507
KP233427.1,74426
KM156102.1,77133
KM162235.1,77133
MG193679.1,1869227
MF581656.1,2023777
MG758030.1,1904254
KT851829.1,77133
KM306875.1,77133
CP020083.1,1550728
KX933633.1,56765
HQ176743.1,77133
KX771639.1,77133
FJ208484.1,77133
MG516971.1,996
DQ413068.1,77133
KT305045.1,1685849
JX257373.1,77133
LM652106.1,1295078
MG426188.1,9796
JF979263.1,77133
GQ123878.1,77133
LN560466.1,77133
KM164821.1,77133
HE857112.1,77133
CP028291.1,80870
KP943133.1,8845
FQ659808.1,164851
EF393100.1,77133
KX911395.1,191816
KR323405.1,77133
FN668071.2,182688
MF152331.1,59620
EU880316.1,30375
HM584334.1,77133
MG182533.1,9606
MH315001.1,77133
MG272937.1,9606
KP686725.1,77133
JX170166.1,77133
MF090389.1,77133
KC961292.1,77133
KX476552.1,155900
JN568203.1,152507
MG561822.1,332999
HM775995.1,9606
FJ894319.1,77133
CP001013.1,395495
MF152080.1,239
MH313778.1,77133
KX911389.1,191816
FJ694521.1,77133
KY628899.1,239
KX584653.1,77133
MG711319.1,2065384
EU359966.1,152509
HQ664222.1,77133
KJ834122.1,115547
AM110082.2,576611
JX040367.1,77133
KY458702.1,77133
JQ488548.1,77133
KM162925.1,77133
FJ861259.1,693659
AB119069.1,9669
AB265937.2,171953
JX227025.1,77133
GQ182050.1,77133
KX565675.1,155900
HE574183.1,77133
HQ190364.1,77133
KF641635.1,77133
LC153560.1,74426
KR327074.1,77133
DQ521530.1,77133
EF522403.1,34034
KJ432636.1,1495336
KP280995.1,77133
KY974354.1,187118
KU514845.1,77133
JF218527.1,77133
AB355050.1,77133
KM035945.1,1537388
JX981789.1,77133
MF087628.1,77133
AB596963.1,77133
AY239596.1,232225
AM936868.1,179883
EU730219.1,77133
KM156486.1,77133
KM321486.1,77133
KX527636.1,341027
FM200863.1,77133
LT690084.1,165437
KT184464.1,9913
GQ122899.1,77133
KX504530.1,77133
CP024785.1,2038116
HE654936.1,152507
HQ531316.1,152507
MG596696.1,2057266
KP792490.1,243198
KM335260.1,77133
HE576980.1,9606
AB734239.1,77133
KR333803.1,77133
KP687095.1,77133
MF314758.2,77133
KM165516.1,77133
AC008580.7,9606
KU192493.1,77133
HQ178686.1,77133
LN715971.1,77133
JQ207573.1,77133
JX869238.1,167235
MF347940.1,1411316
KP876467.1,1590643
KM134259.1,77133
AP018392.1,1597
KJ658414.1,1577084
HE585342.1,77133
FJ671960.1,77133
KU967069.1,77133
KX123313.1,1618337
JQ208057.1,77133
XM_005569418.2,9541
KT189187.1,991135
JN540185.1,171953
JF218097.1,77133
HQ436953.1,77133
KC193738.1,7950
GU915289.1,77133
KM337781.1,77133
EU360067.1,77133
KM322715.1,77133
KY288996.1,1925678
JX224599.1,77133
JX673301.1,77133
KX478377.1,155900
KX771331.1,77133
AY164522.1,8868
MH112345.1,198431
AM712173.1,186741
AC167692.2,6669
HM128717.1,77133
KX570305.1,155900
KJ955700.1,1035798
AB219547.1,115159
KX941396.1,115547
NR_117601.1,1556
AB660166.1,77133
JN805726.1,77133
EF029958.1,213853
KY638707.1,35919
KP233432.1,74426
KY563664.1,1980443
KX856544.1,115547
GU233606.1,77133
KX381533.1,9690
HQ178766.1,77133
KR135744.1,61387
KC683236.1,77133
NR_115066.1,468528
KX568415.1,155900
LK391969.1,1461581
AJ965803.1,77133
MF612945.1,77133
KY942514.1,77133
KM170443.1,77133
KU057250.1,60891
KX381420.1,397661
FP078451.1,77133
HM300236.1,100272
KF581723.1,115547
KM174576.1,77133
JQ357700.1,77133
LN571438.1,77133
EU640268.1,152509
KX094442.1,1502
KT714228.1,77133
AB990483.1,77133
JX869258.1,167235
JX905999.1,77133
KX475859.1,155900
JF837691.1,152509
LC228970.1,264682
KC683039.1,77133
KM063250.1,77133
EF029962.1,213854
EU234321.2,77133
KX478434.1,155900
MF113664.1,77133
AB990462.1,77133
LT670892.1,1926487
AY493574.1,268129
JN626539.1,77133
KM149338.1,77133
KU973600.1,1834436
KX097495.1,77133
JX869241.1,167235
KT749796.1,9606
KP402927.1,1655300
KY638686.1,2057164
KF597057.1,797541
MF508575.1,77133
MH148549.1,77133
KX633777.1,77133
KC507853.1,356254
KR322272.1,77133
KR476376.1,97169
EU353877.1,77133
AM774322.1,468529
NC_037425.1,2107773
LC322422.1,2039279
KM345313.1,77133
KM310481.1,77133
KX471146.1,155900
MF492012.1,152509
KU155820.1,77133
HQ176726.1,77133
JX394474.1,77133
JN869119.1,77133
MF089385.1,77133
KX562740.1,155900
EU680343.1,77133
MG346220.1,77133
AB270132.1,136703
FP083447.1,77133
KM128640.1,77133
HE582772.1,1556
KY943348.1,77133
KM006883.1,166587
MG596735.1,2057304
HQ189115.1,1211
KU884952.1,115547
KF255579.1,1446467
KM309716.1,77133
KM590597.1,1677825
HQ532658.1,152507
HQ462826.1,77133
MF375334.1,139401
HM127673.1,77133
KM148354.1,77133
KX418855.1,1866522
LC016777.1,1205931
MF794376.1,77133
JN632681.2,63824
HM817906.1,77133
MF491911.1,171953
FJ894200.1,77133
GU319243.1,56765
KX478032.1,155900
KP090796.1,77133
XM_508282.7,9598
KM273627.1,115547
HE857340.1,77133
GU233611.1,77133
LC318215.1,114710
CP022115.1,168471
KP686981.1,77133
EU135011.1,77133
KY682741.1,61403
JN853759.1,114243
KT767738.1,99286
FQ659454.1,164851
HQ176710.1,77133
AB219948.1,335207
KM338813.1,77133
KX564331.1,155900
MH113045.1,198431
LC122007.1,77133
AJ290176.2,120965
MF990560.1,996
MF148226.1,77133
JF727935.1,115547
KP899713.1,77931
GU074083.1,77133
KM311409.1,77133
KC507858.1,356254
JQ942033.1,77133
GQ423817.1,77133
NC_037948.1,4392
HM485186.1,360281
DQ310398.1,115547
MH112902.1,198431
GQ264680.1,345744
KY288991.1,1925673
MG262349.1,77070
KX478570.1,155900
KJ817734.1,77133
JX222761.1,77133
EF545600.1,459387
NC_037849.1,1501231
LT727864.1,3329
JX100829.1,371142
KU967595.1,77133
KF963650.1,77133
KJ154366.1,9606
KY933307.1,2100740
KM307699.1,77133
KT767677.1,99286
CP009808.1,332648
LN564226.1,77133
KP266519.1,77133
FJ719655.1,215705
EU403801.1,77133
EU656389.1,77133
KU153326.1,77133
KC507850.1,356254
KU155531.1,77133
JQ357370.1,77133
MF689083.1,77133
AB540318.1,77133
FQ741593.1,32644
EF536350.1,9917
MG596727.1,2057297
GU385705.1,596146
KT991111.1,1834347
KT252415.1,115547
JQ213620.1,77133
KM158781.1,77133
JN128666.1,77133
KU151331.1,77133
DQ824215.1,77133
KX635830.1,77133
KJ202634.1,36722
MG818300.1,1411316
JF231187.1,77133
KF781318.1,9662
JQ072318.1,77133
KX504213.1,239
KX936434.1,56765
AB048585.1,9615
JQ492673.1,77133
KC286896.1,77133
MG271138.1,81726
KJ202629.1,36722
JN868190.1,120965
KU152559.1,77133
EU640260.1,152509
FR832321.1,77133
MG678803.1,226102
KM168536.1,77133
KT308598.1,165435
KU272318.1,77133
KU219710.1,1844119
KP687041.1,77133
AB990518.1,77133
LC353663.1,77133
KX001791.1,1857106
HQ176728.1,77133
GQ264695.1,156764
GQ123099.1,77133
KM656945.1,77133
MF152050.1,239
KR363817.1,207831
KJ733817.1,77133
KF214259.1,1355330
EU034405.1,77133
EF471688.1,152507
KX634268.1,77133
KT265199.1,115547
LC257565.1,77133
DQ676329.1,171953
KM132852.1,77133
KP726273.1,1642406
HQ119182.1,77133
HE857694.1,77133
MF492714.1,171953
XR_003218767.1,8128
AB753969.1,77133
KM177336.1,77133
JN478444.1,155900
MG570429.1,336262
KM309804.1,77133
KP686840.1,77133
KF150210.1,6669
FQ747035.1,32644
KU056478.1,120215
KX635825.1,77133
MH312594.1,77133
AB512173.1,77133
KR325366.1,77133
MF177009.1,662561
MH447169.1,1036679
AB997149.1,115547
MH313133.1,77133
HM063539.1,75836
KX932286.1,115547
EU983280.1,74535
GU926683.1,77133
GQ123317.1,77133
LN568189.1,77133
LN715883.1,77133
AY772089.2,313369
FP083221.1,77133
LC266555.1,77133
FJ351451.1,77133
KX823679.1,77133
JN632692.1,163861
KU522032.1,115547
HQ385551.1,77133
AB861987.1,179883
KM346179.1,77133
KY110728.1,199683
KM130497.1,77133
NR_136442.1,1537390
FN563092.1,687947
KX509782.1,77133
HM129406.1,77133
KX977291.1,77133
LT670882.1,258820
JQ776425.1,77133
KX592184.1,9902
JQ494245.1,77133
KT122180.1,257470
KX100601.1,52556
FM956145.1,77133
LN560326.1,77133
DQ131212.1,213854
KU148563.1,77133
JF344281.1,1211
EU880333.1,8321
JF230904.1,77133
MH315379.1,77133
MH312885.1,77133
AM931029.1,27697
AB862039.1,179883
MG062725.1,376542
XM_024802991.1,106582
KX431448.1,37642
NR_149285.1,1517591
KX563557.1,155900
MH112858.1,198431
KF183004.1,203437
KX504937.1,77133
HM445473.1,77133
FN678635.1,77133
KM341985.1,77133
KM155644.1,77133
EF520612.1,246143
KM124331.1,77133
EU775101.1,77133
JQ485169.1,77133
KX561419.1,155900
KX580772.1,1960138
KJ513117.1,1486458
EU641546.1,100234
KX568334.1,155900
MG819319.1,1869227
MG008503.1,2213
MF769211.1,77133
MF090147.1,77133
KM155230.1,77133
AC107940.13,9606
KM173363.1,77133
S76217.1,41691
FR667838.1,77133
KX553931.1,9902
KU148247.1,77133
LC372707.1,77133
KX584683.1,77133
HQ904941.1,77133
FJ949408.1,77133
MG788894.1,239
MF361665.1,115547
JN655349.1,77133
KC149670.1,77133
AY395214.1,77133
KJ513107.1,47934
KX211941.1,756884
KX560425.1,155900
GQ340107.1,77133
LN876650.1,1702286
MF091043.1,77133
JF290138.1,77133
EU104144.1,77133
CP027434.1,2103230
HQ386596.1,914369
GU323335.1,1051985
KJ664742.1,77133
LC372721.1,77133
JX505244.1,554346
AB657467.1,77133
KJ202620.1,36722
FN555524.1,77133
KX808225.1,9696
KM315487.1,77133
HM050717.1,77133
HM334038.1,77133
KX472853.1,155900
EU244254.1,115547
KC193733.1,7950
JQ207570.1,77133
AB659779.1,77133
HQ008138.1,77133
AM774317.1,468524
FN556008.1,1855596
KM167441.1,77133
MG603674.1,158894
CP028519.1,57480
KX560506.1,155900
JQ480559.1,77133
KC523771.1,77133
EF019151.1,153809
KM131599.1,77133
DQ202174.2,77133
KM178990.1,77133
KM171168.1,77133
KF451635.1,9606
KY942373.1,77133
LK393023.1,77133
EU295933.1,303921
MF794361.1,77133
KJ644271.1,1526013
JN039006.1,171953
AC013437.8,9606
NR_074549.1,1556
AY948002.1,172788
KY943776.1,77133
EU978788.1,77133
AB660165.1,77133
KM313360.1,77133
KX564322.1,155900
MF088248.1,77133
KM341611.1,77133
KX473525.1,155900
MF177007.1,662561
KY996849.1,1872122
KP724780.1,198431
CP025422.1,2058657
DQ181686.1,1211
KX937714.1,203449
HG917710.1,77133
MH147034.1,77133
CU921472.1,77133
KX472765.1,155900
MF091314.1,77133
KP687063.1,77133
KT764363.1,77133
KP686915.1,77133
FQ659709.1,164851
KC925186.1,77133
JX221891.1,77133
KF781560.1,182688
KU967022.1,77133
JQ705771.1,9606
DQ131205.1,213853
MF002058.1,1983267
JF429257.1,77133
AB929630.1,77133
KP686935.1,77133
EU034485.1,77133
KU211647.1,8845
KM346880.1,77133
JQ086911.1,218292
MF152219.1,114707
KP726258.1,1699685
FR872580.1,765952
KU155542.1,77133
AY948066.1,172788
KX592179.1,9902
MF314583.1,77133
LN736185.1,77133
KX211935.1,9597
JQ188605.1,77133
LC177664.1,1896940
KM162278.1,77133
MH085267.1,77133
KX633417.1,77133
FJ466361.1,77133
LC266725.1,77133
CP029349.1,1590
KX419771.1,9690
KP686717.1,77133
KX941433.1,115547
KX634768.1,77133
AJ867910.1,198431
KU308541.1,37011
AB990478.1,77133
KM342454.1,77133
LC153563.1,74426
LC082202.1,1713629
KU155358.1,77133
AY587233.1,278958
KX567109.1,155900
KU707935.1,1776481
MF090772.1,77133
FJ437883.1,77133
MG596701.1,2057271
LS423452.1,2182327
GU247881.1,152507
LN563523.1,77133
MH023997.1,2108468
KR154298.1,1804631
JN412196.1,435295
FQ727577.1,32644
EU234565.1,77133
KJ513105.1,47934
AF277280.1,35524
HQ434582.1,77133
KX584692.1,77133
KP202261.1,9696
LK025738.1,115547
AJ251324.3,604330
KX595333.1,50903
JF416143.1,77133
JN632604.1,9904
KU150400.1,77133
CP016076.1,1612552
FP078261.1,77133
CP029966.1,28038
MF279252.1,1088130
JQ357672.1,77133
EU376440.1,156210
KF533756.1,77133
KU967528.1,77133
MH154046.1,115547
AB300112.1,77133
JQ492418.1,77133
GU325535.1,52555
MG001443.1,9796
CP017190.1,316273
EF516898.1,77133
FQ736327.1,32644
GQ264669.1,321094
KM590594.1,1677825
HF543999.1,156588
AB658259.1,77133
CP030352.1,1609758
MF089499.1,77133
MF040369.1,77133
EU632770.1,115547
KX771640.1,77133
FJ820424.1,77133
MF511102.1,1411316
KM335979.1,77133
MH313597.1,77133
MG193694.1,1869227
AY626045.1,3040
KX635161.1,77133
EF663067.1,246143
LC215083.1,77133
KU753810.1,1897265
KY942952.1,77133
JQ941808.1,77133
KX633124.1,77133
KF512514.1,77133
KM306484.1,77133
KC758907.1,77133
MH314536.1,77133
MH337989.1,34073
FN429731.1,1855632
MH112785.1,198431
MG761997.1,9796
JF982761.1,152507
MG545646.1,1869227
KJ587482.1,77133
MH113042.1,198431
GQ889432.1,886805
LK393101.1,77133
KX476603.1,155900
CU918873.1,77133
HQ436564.1,77133
DQ676285.1,86027
KM020004.1,1521540
CP023565.1,1622
EF522251.1,1211
KR323904.1,77133
KX977265.1,77133
KC192445.1,155900
LC103284.1,77133
KY190556.1,77133
KX560386.1,155900
KY638702.1,353847
KM119529.1,77133
XR_003218659.1,8128
AC112650.2,9606
EU779392.1,77133
LT629795.1,122355
LC082196.1,1488663
GQ264649.1,223777
HM125351.1,77133
FN429719.1,1855586
KY943872.1,77133
HQ324871.1,77133
KX566546.1,155900
HQ436605.1,77133
MF087877.1,77133
KX564463.1,155900
KY682736.1,61403
GQ125313.1,77133
KY018665.1,701737
KX481251.1,155900
LC257557.1,77133
HM063534.1,75879
HQ904889.1,77133
MF794676.1,77133
AB936779.1,1502731
GQ264641.1,115134
KM178112.1,77133
KX480389.1,155900
MH091506.1,1869227
KF928859.1,77133
KP299819.1,77133
JF325983.1,77133
KT715810.1,1732171
GQ363180.1,77133
KP708789.1,77133
NC_037991.1,321598
KM052813.1,1211
KM319192.1,77133
AM940668.1,1211
KM250964.1,77133
LC342027.1,2035813
KX566214.1,155900
GQ264655.1,321134
HQ890328.1,132587
KT072285.1,115547
KX480122.1,155900
HQ828002.1,77133
KM156181.1,77133
AB990527.1,77133
JQ215931.1,77133
KY018657.1,701737
KU970068.1,77133
DQ181728.1,1211
KX478538.1,155900
CP014619.1,1446794
AM940680.1,1211
AB990445.1,77133
LN561028.1,77133
LC257566.1,77133
GQ457025.1,77133
DQ297143.1,9606
AC026409.4,9606
FR687542.1,77133
NC_037999.1,451786
KM308640.1,77133
KM590574.1,52553
KX941446.1,115547
HE857120.1,77133
KY018647.1,701737
JQ187437.1,77133
DQ450785.1,156588
CP006587.1,1356852
KM328282.1,77133
GU393524.1,77133
MG788914.1,239
LC279133.1,77133
JQ942040.1,77133
JX671720.1,77133
MF794231.1,77133
U63885.1,50380
HQ176709.1,77133
KM121816.1,77133
JF429310.1,77133
MG462904.1,1502
KM314993.1,77133
JX196304.1,77133
CP022162.1,2014534
KX504825.1,77133
EF011940.1,198431
MG462885.1,1502
KX560050.1,155900
KM151237.1,77133
KJ933866.1,1540896
KT277561.1,77133
EU888010.1,157466
KX941110.1,115547
AB990463.1,77133
MF370525.1,37083
HQ176715.1,77133
AF239696.1,121118
MH112943.1,198431
KX483259.1,155900
KU353717.1,37011
MG251552.1,77133
AY168735.2,77133
EF545619.1,459377
LC342035.1,2035813
DQ148342.1,321134
JQ675401.1,77133
HQ412669.1,77133
MF089884.1,77133
KJ407941.1,77133
KU152792.1,77133
KC934071.1,499806
FJ788655.1,100233
HG000001.1,371142
JQ305071.1,77133
EU135010.1,77133
MH107853.1,158755
KP233377.1,147207
LN572825.1,77133
GU924933.1,77133
KR333364.1,77133
MF091463.1,77133
KU191800.1,77133
AB479055.1,592834
EF545605.1,459381
MG322193.1,304
JQ958694.1,77133
KX504394.1,77133
AB265879.2,171953
KM179142.1,77133
JN632702.1,66437
FJ946535.1,77133
KU151543.1,77133
LC273508.1,2007072
JN661705.1,1137097
KX633322.1,77133
KC563083.1,77133
KX562045.1,155900
JF984037.1,153809
HQ008113.1,77133
LC342029.1,2035813
KM297801.1,77133
MG788924.1,239
KX559956.1,155900
KR328904.1,77133
KY996850.1,1872122
EF018717.1,77133
AB753906.1,77133
JQ207604.1,77133
FQ740216.1,32644
JQ489233.1,77133
DQ903992.1,120965
EU244253.1,115547
EU703380.1,180061
KX172240.1,77133
CP022156.1,562
JQ640086.1,77133
AF227907.1,9606
HQ904638.1,77133
AB048588.1,9615
KX584655.1,77133
AB997095.1,115547
EU356020.1,77133
KC193768.1,7950
AM270541.1,115547
KJ643980.1,77133
HM186537.1,77133
AF038019.1,30581
MF993019.1,285
KX771502.1,77133
JQ183967.1,77133
LC017291.1,1294148
FJ509009.1,77133
AM991206.1,77133
KJ424437.1,115547
KC193748.1,7950
KX211937.1,9597
HF543865.1,77133
KX633159.1,77133
MH112864.1,198431
DQ676474.1,221218
JX869250.1,167235
KR813056.1,198431
JN032769.1,77133
KJ807962.1,77133
KF800041.1,115547
HQ820848.1,155900
KR029547.1,77133
MG001448.1,9796
CP002417.1,595537
KY942684.1,77133
JN397714.1,77133
KX935028.1,203449
KX225452.1,493780
HE814683.2,1190280
KP784723.1,115547
KX156782.1,1856612
KX478932.1,155900
KC540982.1,77133
JN868990.1,77133
KX938011.1,203449
KF899968.1,77133
KM165408.1,77133
HM133535.1,913406
EF018709.1,77133
JX576126.1,115547
KR326769.1,77133
KX569021.1,155900
KM386853.1,1522791
KU681850.1,77133
LN563218.1,77133
FN297745.1,77133
CP018864.1,37928
EF545612.1,459382
FJ516999.1,171953
EU634700.1,100233
KP233440.1,74426
KY018669.1,701737
KY374925.1,77133
HQ857483.1,757341
JN446015.1,155900
KX566688.1,155900
FR820710.1,115547
HM460641.1,77133
KJ756877.1,77133
KM410509.1,198431
KR534854.1,99837
KU057216.1,9988
KM340584.1,77133
AY626353.1,121628
FJ466415.1,77133
KR922476.1,171953
HQ323150.1,77133
KY942967.1,77133
NR_152669.1,1843235
HM133489.1,913406
GU183590.1,77133
HM212891.1,139273
MF079732.1,77133
EU442909.1,77133
KM309539.1,77133
KU655929.1,115547
KR363784.1,207831
KC193772.1,7950
MG001985.1,77133
KY943783.1,77133
AM503240.1,115547
KM335365.1,77133
KU886625.1,77133
NR_125495.1,500017
KX258451.1,363571
KC170365.1,1277474
